"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"obsoleto1";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"data_empenho";"valor_empenho";"sinal_valor";"credor";"obsoleto2";"caracteristica_peculiar";"obsoleto3";"registro_precos";"obsoleto4";"numero_licitacao";"ano_licitacao";"historico_empenho";"forma_contratacao";"base_legal";"despesa_funcionario";"licitacao_compartilhada";"cnpj_orgao_gerenciador";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade"
"4248";"02";"01";"04";"331";"0001";0;"00020";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003828";2020-07-28;1680;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4249";"03";"01";"04";"331";"0001";0;"00021";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003829";2020-07-28;4872;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4250";"04";"01";"04";"331";"0001";0;"00022";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003830";2020-07-28;5166;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4251";"05";"01";"04";"331";"0001";0;"00023";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003831";2020-07-28;8190;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4252";"05";"02";"12";"331";"0002";0;"00024";"3.3.90.46.01.00.00.000";"0020";"0000";"0202000003832";2020-07-28;27867;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4253";"06";"01";"26";"331";"0001";0;"00025";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003833";2020-07-28;5754;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4254";"07";"01";"15";"331";"0001";0;"00026";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003834";2020-07-28;11577,3;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4255";"08";"01";"10";"331";"0001";0;"00027";"3.3.90.46.01.00.00.000";"0040";"0000";"0202000003835";2020-07-28;26649;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4256";"09";"01";"08";"331";"0001";0;"00028";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003836";2020-07-28;4200;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4257";"10";"01";"20";"331";"0001";0;"00029";"3.3.90.46.01.00.00.000";"0001";"0000";"0202000003837";2020-07-28;4368;"+";6424;NA;"000";6;"N";NA;"00000000000000000059";"2017";"VALE  ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No  72/17  CONF.           RELATORIO PARA EMPENHO E NF-E 19080 EM ANEXO. PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";"PRP";"07";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4258";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4503";"0000";"0202000003839";2020-07-28;600;"+";1834;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTOS  PARA  PRONTA ENTREGA PARA MANUTENCAO DOS TRATAMENTOS DE SAUDE DE    PACIENTES  ATENDIDOS NA REDE BASICA, EM VIRTUDE DA IMPOSSIBILIDADE DO CONSORCIO  CISMISSOES  E    ESTE  ESTA  COM  OS  MEDICAMENTOS EM  FALTA. NE TRANSPOSTA    DA   NE  2122  AJUSTE  DE  VINCULO.  NF-E  227336  EM  ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4259";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4503";"0000";"0202000003840";2020-07-28;10492,5;"+";7291;NA;"000";0;"N";NA;"00000000000000000049";"2020";"MEDICAMENTOS  -    PREVENCAO  COVID  PARA  MANUTENCAO DA FARMACIA BASICA DO MUNICIPIO CONF RD 635 EM ANEXO. PROCESSO 92/2020 DISPENSA 49/2020";"DPV";"01";"X";"X";"00000000000000";"3160";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4260";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4503";"0000";"0202000003841";2020-07-28;406,5;"+";6938;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTO  PARA  PACIENTE  EM  TRATAMENTO  DE  SAUDE  PELA REDE BASICA DO MUNICIPIO CONF RD 355 EM ANEXO. 03 CX QUETIAPINA 100 MG X R$ 67,75 NE 3841 = R$ 406,50 NE 3842 = R$ 368,00";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4261";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4503";"0000";"0202000003842";2020-07-28;368;"+";4763;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTO  PARA  PACIENTE  EM  TRATAMENTO  DE  SAUDE  PELA REDE BASICA DO MUNICIPIO CONF RD 355 EM ANEXO NE 3841. 04 CX. OLANZAPINA 5MG X R$ 92,00";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4262";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4503";"0000";"0202000003843";2020-07-28;118;"+";6938;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTO  PARA  PACIENTE  EM  TRATAMENTO  DE  SAUDE  PELA REDE BASICA DO MUNICIPIO CONF RD 354 EM ANEXO. 10 AMP. NORIPURUM X R$ 11,80 NE 3843 = R$ 118,00 NE 3844 = R$  68,40";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4263";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4503";"0000";"0202000003844";2020-07-28;68,4;"+";4763;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTO  PARA  PACIENTE  EM  TRATAMENTO  DE  SAUDE  PELA REDE BASICA DO MUNICIPIO CONF RD 354 EM ANEXO NE 3843. 02 FRS. KOIDE D X R$ 34,20";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4264";"05";"02";"12";"361";"0002";0;"01010";"4.4.90.39.99.00.00.000";"0031";"0000";"0202000003845";2020-07-30;4770;"+";7574;NA;"000";0;"N";NA;"00000000000000000054";"2020";"IMPLANTACAO  DO  G  SUITE  FOR  EDUCATION  E  CAPACITACAO DOS PROFESSORES E EQUIPE PEDAGOGICA CONF RD 636 EM ANEXO. PROCESSO 99/2020 DISPENSA 54/2020.";"DPV";"01";"X";"X";"00000000000000";"3160";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4265";"05";"02";"12";"361";"0002";0;"01010";"4.4.90.40.05.00.00.000";"0031";"0000";"0202000003846";2020-07-30;12200;"+";7574;NA;"000";0;"N";NA;"00000000000000000054";"2020";"IMPLANTACAO  DO  G  SUITE  FOR  EDUCATION  E  CAPACITACAO DOS PROFESSORES E EQUIPE PEDAGOGICA CONF RD 637 EM ANEXO. PROCESSO 99/2020 DISPENSA 54/2020.";"DPV";"01";"X";"X";"00000000000000";"3160";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4266";"05";"02";"13";"392";"0003";0;"02027";"3.3.90.39.23.00.00.000";"0001";"0000";"0202000003847";2020-07-30;3000;"+";6087;NA;"000";0;"N";NA;"00000000000000000055";"2020";"SONORIZACAO  DE  LIVE  EM  COMEMORACAO  AO  DIA DO MUNICIPIO CONF RD 638 EM ANEXO. PROCESSO 100/2020 DISPENSA 55/2020";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4267";"10";"02";"20";"608";"0004";0;"02094";"3.3.90.30.99.01.00.000";"0001";"0000";"0202000003848";2020-07-30;519;"+";4298;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MATERIAL  PARA CONSERTO DA RETROESCAVADEIRA No 80 DA PATRULHA AGRICOLA CONF RD 50 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4268";"06";"01";"26";"122";"0001";0;"02032";"3.3.90.14.14.00.00.000";"0001";"0000";"0202000003849";2020-07-30;139,33;"+";6155;NA;"000";0;"N";NA;"00000000000000000000";"0000";"1/2  DIARIA  A  PASSO  FUNDO  NO  DIA 03.08.2020 LEVAR COMINHAO No 111 PARA REVISAO CONF RD 494 E SD 01 EM ANEXO.";"NSA";"00";"I";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4269";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.39.69.00.00.000";"0040";"0000";"0202000003850";2020-07-31;1630;"+";4979;NA;"000";6;"N";NA;"00000000000000000075";"2018";"SEGURO  PARA  O VEICULO VOYAGE IXW 9032 CONF CONTRATO No 125/2018 E ADITIVO 001/2020 EM ANEXO. PROCESSO 163/18 EDITAL 84/18 PREGAO 75/18";"PRP";"07";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4270";"08";"01";"10";"785";"0008";0;"02074";"3.3.90.39.69.00.00.000";"0040";"0000";"0202000003851";2020-07-31;1630;"+";4979;NA;"000";6;"N";NA;"00000000000000000075";"2018";"SEGURO  PARA  O VEICULO VOYAGE IXW 9046 CONF CONTRATO No 125/2018 E ADITIVO 001/2020 EM ANEXO NE 3850. PROCESSO 163/18 EDITAL 84/18 PREGAO 75/18";"PRP";"07";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4271";"10";"01";"20";"122";"0001";0;"02090";"3.3.90.39.69.00.00.000";"0001";"0000";"0202000003852";2020-07-31;1600;"+";4979;NA;"000";6;"N";NA;"00000000000000000075";"2018";"SEGURO  PARA  O  VEICULO SIENA IYB 5464 CONF CONTRATO No 125/2018 E ADITIVO 001/2020 EM ANEXO NE 3850. PROCESSO 163/18 EDITAL 84/18 PREGAO 75/18";"PRP";"07";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4272";"10";"02";"20";"608";"0004";0;"01053";"4.4.90.52.40.00.00.000";"1207";"0000";"0202000003853";2020-07-31;11000;"+";7552;NA;"000";7;"N";NA;"00000000000000000004";"2020";"ROCADEIRA  TRATORIZADA  PARA  A  SECRETARIA  DE  AGRICULTURA  CONF RD 624 E CONTRATO No 043/2020 EM ANEXO. PROCESSO  No  7  8/2020 PREGAO ELETRoNICO No 04/2020 E EDITAL No  36/2020 PATRIM. No";"PRE";"07";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4273";"10";"02";"20";"608";"0004";0;"01053";"4.4.90.52.40.00.00.000";"1207";"0000";"0202000003853";2020-12-29;-5500;"-";7552;NA;"000";7;"N";NA;"00000000000000000004";"2020";"PARTE DA NE TRANSPOSTA PARA NE 6661";"PRE";"07";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4274";"10";"02";"20";"608";"0004";0;"01053";"4.4.90.52.40.00.00.000";"1206";"0000";"0202000003854";2020-07-31;5500;"+";7552;NA;"000";7;"N";NA;"00000000000000000004";"2020";"ROCADEIRA  TRATORIZADA  PARA  A  SECRETARIA  DE  AGRICULTURA  CONF RD 625 E CONTRATO No 043/2020 EM ANEXO NE 3857. PROCESSO  No  78/2020  PREGAO  ELETRoNICO No 04/2020 E EDITAL No  36/2020 PATRIM. No";"PRE";"07";"X";"N";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4275";"05";"02";"12";"782";"0002";0;"02031";"3.3.90.30.39.00.00.000";"0031";"0000";"0202000003855";2020-07-31;75,49;"+";4041;NA;"000";0;"N";NA;"00000000000000000000";"0000";"PECAS  PARA MANUTENCAO DA FROTA DO TRANSPORTE ESCOLAR CONF SD 166 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4276";"08";"01";"10";"303";"0009";0;"02070";"3.3.90.30.09.02.00.000";"0040";"0000";"0202000003856";2020-07-31;44877,55;"+";3954;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTOS  PARA MANUTENCAO DO ATENDIMENTO FARMACOLOGICO JUNTO A FARMACIA BASICA DO MUNICIPIO CONF RD 356 EM ANEXO. NE 3856 = R$ 44.877,55 NE 3857 = R$  5.000,00";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4277";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.03.00.000";"4503";"0000";"0202000003857";2020-07-31;5000;"+";3954;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MEDICAMENTOS  PARA MANUTENCAO DO ATENDIMENTO FARMACOLOGICO JUNTO A FARMACIA BASICA DO MUNICIPIO CONF RD 356 EM ANEXO NE 3856.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4278";"10";"02";"20";"608";"0004";0;"02094";"3.3.90.30.99.01.00.000";"0001";"0000";"0202000003858";2020-07-31;832;"+";5923;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MATERIAL  PARA  CONSERTO  DA  CONCHA  DA  RETROESCAVADEIRA XCMG DA PATRULHA AGRICOLA CONF RD 52 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4279";"08";"01";"10";"301";"0006";0;"02057";"3.3.90.39.17.00.00.000";"0040";"0000";"0202000003859";2020-07-31;545;"+";3695;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MAO  DE  OBRA  PARA  INSTALACAO  DE  APARELHO  DE  RAIO-X  NOS CONSULTORIOS ODONTOLOGICOS DOS ESFs. CONF RD 359 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4280";"08";"01";"10";"305";"0007";0;"01142";"3.3.90.39.93.00.00.000";"0040";"0000";"0202000003860";2020-07-31;560;"+";5223;NA;"000";0;"N";NA;"00000000000000000000";"0000";"DIVULGACAO  DAS INFORMACOES ACERCA DO COVID-19 NO MUNICIPIO. CONF RD 358 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"3160";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4281";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.39.16.00.00.000";"0040";"0000";"0202000003861";2020-07-31;280;"+";5498;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MAO  DE  OBRA  PARA  CONSERTO  NA  GRADE DA PORTA DO ESF 02. CONF RD 357 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4282";"06";"03";"26";"782";"0017";0;"02111";"3.3.90.30.39.00.00.000";"0001";"0000";"0202000003862";2020-08-03;894,01;"+";7576;NA;"000";0;"N";NA;"00000000000000000000";"0000";"PECAS  DIVERSAS  PARA  REVISAO DE 300 HORAS DO CAMINHAO No 111. CONF RD 138 EM ANEXO NE 3863.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4283";"06";"03";"26";"782";"0017";0;"02111";"3.3.90.39.19.00.00.000";"0001";"0000";"0202000003863";2020-08-03;918;"+";7576;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MAO  DE  OBRA  PARA REVISAO DE 300 HORAS DO CAMINHAO No 111. CONF RD 138 EM ANEXO. NE 3862 R$ 894,01 NE 3863 R$ 918,00";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4284";"08";"01";"10";"303";"0008";0;"02069";"3.3.90.93.08.00.00.000";"0040";"0000";"0202000003864";2020-08-03;350;"+";7577;NA;"000";0;"N";NA;"00000000000000000000";"0000";"RESSARCIMENTO  DE  CONSULTA/EXAME  MEDICO  CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 360 EM ANEXO.";"NSA";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4285";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.30.28.00.00.000";"4011";"0000";"0202000003865";2020-08-03;4,2;"+";4895;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MATERIAL  DE  PROTECAO  E  SEGURANCA AOS SERVIDORES DO SETOR DE LIMPEZA DOS ESF CONF JUSTIFICATIVA EM ANEXO. NE COMPLEMENTAR A NE 2173";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4286";"08";"01";"10";"301";"0006";0;"02059";"3.3.90.30.28.00.00.000";"4011";"0000";"0202000003865";2020-08-07;-4,2;"-";4895;NA;"000";0;"N";NA;"00000000000000000000";"0000";"AJUSTE DE VINCULO";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4287";"09";"02";"08";"241";"0011";0;"02077";"3.3.90.39.43.00.00.000";"0001";"0000";"0202000003866";2020-08-03;1000;"+";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"TARIFA  DE  ENERGIA  ELETRICA  UTILIZADA  NO  PREDIO DO CENTRO DE AMPARO AO IDOSO (SALAO VERDE) REF. EXERCICIO 2020. MES: FAT. No: No CONOSCO: 3085151186 CONSUMO: COMPLEMENTAR DA NE 0028";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4288";"09";"02";"08";"241";"0011";0;"02077";"3.3.90.39.43.00.00.000";"0001";"0000";"0202000003866";2020-12-11;-103,08;"-";1169;NA;"000";0;"N";NA;"00000000000000000000";"0000";"SOBRA DA NE";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4289";"08";"01";"10";"303";"0009";0;"02071";"3.3.90.32.99.04.00.000";"0040";"0000";"0202000003867";2020-08-04;650;"+";7578;NA;"000";0;"N";NA;"00000000000000000000";"0000";"AQUISICAO  DE MASCARA PIXI PEDIATRICA PARA PACIENTE EM TRATAMENTO BASICO DE SAUDE.    CONF   RD  362  E  ORDEM  JUDICIAL  074/5.20.0000068-6  EM  ANEXO";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4290";"04";"01";"04";"123";"0001";0;"02015";"4.4.90.52.06.00.00.000";"0001";"0000";"0202000003868";2020-08-05;265;"+";5818;NA;"000";0;"N";NA;"00000000000000000000";"0000";"WEBCAM  USB COM MICROFONE PARA A SECRETARIA DA FAZENDA PARA PARTICIPACAO EM LIVES,    CONFERENCIAS,  REUNIOES  E  TREINAMENTOS  DE  FORMA  REMOTA  CFE. AUTORIZACAO DE COMPRA EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4291";"04";"01";"04";"123";"0001";0;"02015";"4.4.90.40.05.00.00.000";"0001";"0000";"0202000003869";2020-08-05;-1264;"-";5818;NA;"000";0;"N";NA;"00000000000000000000";"0000";"UM NOVO ORCAMENTO FOI RECEBIDO COM PRECO MENOR";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4292";"04";"01";"04";"123";"0001";0;"02015";"4.4.90.40.05.00.00.000";"0001";"0000";"0202000003869";2020-08-05;1264;"+";5818;NA;"000";0;"N";NA;"00000000000000000000";"0000";"01  LCENCA  MICROSOFT  OFFICE  2019  HOME  AND BUSINESS ESD PARA O SETOR DE CONTABILIDADE   CFE.  JUSTIFICATIVA  E  AUTORIZACAO  DE  COMPRA  EM  ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4293";"09";"02";"08";"244";"0011";0;"02083";"3.3.90.39.63.00.00.000";"1038";"0000";"0202000003870";2020-08-05;94;"+";5325;NA;"000";0;"N";NA;"00000000000000000000";"0000";"CARTAZES  E CARTILHAS PARA A CAMPANHA DE ENFRENTAMENTO A VIOLENCIA CONTRA A MULHER DURANTE A PANDEMIA DO COVID-19. CONF RD 42 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4294";"09";"02";"08";"241";"0011";0;"02076";"3.3.90.30.24.00.00.000";"1021";"0000";"0202000003871";2020-08-05;275;"+";410;NA;"000";0;"N";NA;"00000000000000000000";"0000";"MATERIAL  PARA  REPAROS  E  MANUTENCAO DO SALAO VERDE. CONF RD 43 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"4295";"10";"02";"20";"608";"0004";0;"02098";"3.3.90.39.17.00.00.000";"0001";"0000";"0202000003872";2020-08-05;567;"+";4298;NA;"000";0;"N";NA;"00000000000000000000";"0000";"PECAS  DIVERSAS  PARA MANUTENCAO DA RETROESCAVADEIRA XCMG No 80. CONF RD 51 EM ANEXO.";"DPV";"01";"X";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
